seq,referringId,partnerOrderId,clientId,subclientId,state,partnerShipmentId,mkpPartnerId,firstName,lastName,line1,city,state,zipCode,country,partnerLineId,upc,quantity,price,currencyName
4644,464422613394,RFWDB5KS6,4E2,98C9,CREATED,84230398,3084,Crystal,Koss,55992 Williamson Gardens,Port Loisbury,KY,90037-4546,USA,1,49582043,7,47.66,USD
4645,464551655236,LLDA2VYX4,C5E,DB4A,CREATED,29899328,9878,Cristobal,Hyatt,870 Otilia Summit,Dagmarshire,MS,75380,USA,1,20405223,8,70.58,USD
4646,464681973936,15E9HDGY9,231,6E22,CREATED,81936939,342A,Kendall,Bogan,538 Ebert Shoals,Lloydport,MO,15725,USA,1,13572990,7,54.03,USD
4647,464765356273,WD3X4AD83,E37,AC0E,CREATED,25397951,A954,Santino,Schuster,59714 Hagenes Mills,East Eleonoretown,WY,37708-6737,USA,1,83895098,5,35.48,USD
4648,464856105685,GA10DK4C9,646,8E98,CREATED,73121966,37A3,Shana,Fisher,770 Osinski Groves,Christiansenport,WY,39101,USA,1,27618121,9,36.98,USD
4649,464991813397,WBSBKD2B6,C7A,4484,CREATED,75929254,4657,Isidro,Romaguera,19569 Fritsch Ways,Declanborough,CT,76478-1613,USA,1,19812308,9,17.01,USD
4650,465055948882,TAMA64906,2D4,3A04,CREATED,47311272,B74C,Jovan,Muller,3655 Wilderman Estates,Ellafurt,CO,13649,USA,1,16033585,3,33.17,USD
4651,465121193202,3A99YDTY3,A88,3A29,CREATED,86510695,A98A,Joaquin,Nolan,7179 Kylee Knolls,West Zoie,KY,45977-3066,USA,1,11629984,5,78.74,USD
4652,465270545552,TRC7Z6L58,911,7C67,CREATED,48817362,B4B8,Anabel,Langosh,455 Maggio Burgs,Katlynfort,MA,21842-3685,USA,1,50166629,10,40.28,USD
4653,465320563756,RFWAV3C72,CDB,5306,CREATED,88853516,98DD,Okey,Mertz,2598 Ana Village,Christianmouth,AK,22744,USA,1,68629821,5,56.57,USD
4654,465499413243,4RADAGBR8,E70,E511,CREATED,32949242,1221,Clarabelle,Marquardt,217 Crist Tunnel,Champlintown,CA,99108,USA,1,68234721,6,74.77,USD
4655,465526102553,4RAX2KPX4,455,B9E9,CREATED,40365742,CAE1,Jovany,Quitzon,31623 Gwendolyn Isle,West Dudley,MO,65282,USA,1,22070325,8,60.91,USD
4656,465662947701,1F9MB0KE0,A0A,0CD0,CREATED,33590397,3941,Stuart,Hand,117 Ryan Trafficway,Kautzerton,VA,54483,USA,1,11657951,4,62.02,USD
4657,465797798432,1F9Y4Y6L6,2E2,EE92,CREATED,41348511,7AA4,Imani,Christiansen,3947 Murphy Shore,Port Lorenz,VA,35884,USA,1,32139861,2,71.22,USD
4658,465829029692,SAJRKP1L4,416,2638,CREATED,46660711,8794,Jess,Connelly,510 Geoffrey Green,New Clyde,WY,18408-3554,USA,1,78504635,7,60.28,USD
4659,465932110481,5FSZRJE33,6D7,7B34,CREATED,27123060,0711,Ava,Roberts,424 Rachel Valley,Lake Cornell,MA,75001-0718,USA,1,68897211,9,76.02,USD
4660,466080248664,1C937R9W7,CA3,053B,CREATED,65265998,31D3,Serena,Mraz,485 O'Kon Points,Fritschview,ME,20993-5839,USA,1,39882764,3,67.23,USD
4661,466156374097,1G87FNW02,E55,6202,CREATED,64594560,97A9,Josianne,Hickle,13483 Gregg Station,Thielchester,AR,47114-1918,USA,1,96445586,3,17.77,USD
4662,466250155240,TAMWPEF77,B05,DC0B,CREATED,88778096,00BD,Austyn,Gerhold,9818 Grant Gateway,Adolfchester,IN,46326-3187,USA,1,16454118,3,26.55,USD
4663,466387636204,SARGVSUU1,D15,3341,CREATED,51746245,D6B1,Kenton,Miller,42312 Hamill Mountain,Roselynshire,ND,11248-2572,USA,1,92087999,7,84.32,USD
4664,466428311377,5FSZ4UNY4,D04,92A8,CREATED,44805157,141A,Dallin,Barton,89638 Arvilla Well,West Emelyside,NM,94813-6918,USA,1,81493269,7,18.28,USD
4665,466591115424,VF6J6NFYX,CB7,262B,CREATED,84912426,343A,Darion,Yundt,34653 Christina Freeway,Alvisview,MS,53294-4788,USA,1,54283147,10,41.36,USD
4666,466659422770,WBTC3DSH2,19E,DDDC,CREATED,91861934,5DCC,Mario,Bartoletti,55095 Yost Orchard,East Casandra,WI,35435-8246,USA,1,36728038,4,45.87,USD
4667,466734832563,1F9PN9JG9,DD1,7489,CREATED,27235703,AE64,Fiona,White,332 Luettgen Way,West Immanuel,NH,11837-1343,USA,1,40232119,2,14.16,USD
4668,466840984106,LLDV033Z5,771,DAE4,CREATED,28784035,E774,Kenneth,Parker,972 Halie Forges,East Grayceland,CO,59632-2293,USA,1,23258791,6,66.64,USD
4669,466940719411,1B6BTYGS5,BDB,4159,CREATED,84159893,5229,Aaron,Walsh,914 Ottilie Mountains,Geraldborough,WI,84645,USA,1,74158966,5,36.27,USD
4670,467019981855,SAJ97Y1V9,7A7,B235,CREATED,18581641,6792,Oswald,D'Amore,636 Champlin Flats,Emardland,VT,61816,USA,1,43024874,8,72.49,USD
4671,467127328041,RF3D2N9T6,386,2531,CREATED,88229345,CCE5,Orie,Schmidt,1484 Yesenia Corner,Waltershire,WV,92279,USA,1,36863746,2,27.05,USD
4672,467220830718,VF55GP1V1,7BA,1772,CREATED,90896917,5124,Elyse,Rogahn,35229 Gutkowski Inlet,Toyshire,NV,77417-9775,USA,1,34714959,5,56.58,USD
4673,467350905819,SU96ZJ0K2,E9A,6177,CREATED,73493785,D33B,Franz,Ondricka,5079 Runolfsson Pass,South Roslyn,MO,93081-4891,USA,1,26241665,5,93.01,USD
4674,467497520323,KPHTCF09X,1B0,4C4E,CREATED,49711780,8406,Ernestina,Nolan,30944 Jessy Haven,Cyrilshire,TN,94799,USA,1,87792842,1,21.27,USD
4675,467527707991,1B6T4EP74,74A,D9D6,CREATED,42314932,A0D4,Sophie,Goyette,5980 Alford Light,North Ulisesland,CA,24348,USA,1,18143433,1,86.57,USD
4676,467681684044,RFWSMN6C3,605,AAD9,CREATED,92974838,503D,Penelope,Rowe,43852 Xavier Pass,Lake Carastad,CO,26437-9614,USA,1,94081232,4,84.32,USD
4677,467739737561,WBSNA5US1,A1B,29D0,CREATED,75226261,97AA,Brook,Dooley,551 Kulas Ways,Sporerstad,KY,53456,USA,1,53851709,3,50.18,USD
4678,467881860739,WD3CLG705,748,29D4,CREATED,29632238,A3C9,Fletcher,Larkin,81099 Streich Haven,Pagacberg,OR,63852,USA,1,44682117,9,81.33,USD
4679,467916562103,3R91N3VA0,0B4,B4E8,CREATED,92723120,6E82,Melvin,Kutch,384 Virgie Mountains,West Valentineburgh,MI,50780,USA,1,58522424,2,39.36,USD
4680,468013162204,SAJ9BX8A0,E8B,2C6B,CREATED,61678492,4958,Gordon,Zulauf,9065 Nedra Brooks,West Effieberg,MA,77451,USA,1,76910848,4,77.75,USD
4681,468164803985,VF4FK45M4,AD0,6436,CREATED,60448077,8547,Luisa,Gerhold,105 Mayer Roads,East Dewayneton,ND,47709-5396,USA,1,24289850,8,52.88,USD
4682,468239917015,5FS6FSW73,470,7BB8,CREATED,20914926,516A,Krystal,Cummerata,4048 Alisha Burgs,Port Alexis,VA,22604,USA,1,57875135,7,81.77,USD
4683,468319706360,1F1U16U20,E6A,7C8E,CREATED,31002677,CC6C,Heidi,McLaughlin,67031 Floy Shoal,East Rickie,MS,47919-7993,USA,1,60237096,2,38.38,USD
4684,468449267535,WBS88D9X6,8D0,4712,CREATED,51092674,3DA1,Kamren,Bins,85337 Weissnat Divide,Port Terranceton,IL,46750-2190,USA,1,90790946,8,72.02,USD
4685,468585965431,5FSASJC50,8CD,EC42,CREATED,37837470,3301,Effie,Trantow,17105 Wayne Views,North Patsyview,WY,84182,USA,1,45954109,9,44.53,USD
4686,468653582392,L1CJM7JA3,15D,275C,CREATED,72404462,2805,Elenor,Price,99261 Nickolas Centers,Lebsackborough,VA,40213,USA,1,65458174,8,32.68,USD
4687,468792301318,XF9V4MFM3,499,2461,CREATED,50588508,72CA,Isai,Rippin,88618 Damien Row,New Declan,SC,33664-5421,USA,1,43419171,8,61.73,USD
4688,468834482495,WD3U12MX2,7D2,3558,CREATED,20796739,910E,Ella,Vandervort,54439 Klocko Extensions,Solonfort,NY,80766-5737,USA,1,70435799,7,92.53,USD
4689,468968771704,SUB51E4Z0,048,3A54,CREATED,41060974,30B0,Michele,Bechtelar,190 Hyatt Overpass,Port Abdul,WV,11599,USA,1,39190258,4,86.63,USD
4690,469048657591,TAMSBCYX9,6C1,E146,CREATED,25366122,DE79,Devyn,Flatley,826 Hessel Divide,South Amara,CT,42686-9130,USA,1,57634993,2,84.78,USD
4691,469190273815,KPL9BD4E0,818,ECD4,CREATED,11963618,A2A7,Arnoldo,Cole,63333 Parker Cliffs,East Arvelchester,NE,26152-0118,USA,1,81945009,3,84.04,USD
4692,469248099770,WBTB6GGH2,294,2BC2,CREATED,50495441,B014,Carleton,Kutch,62531 Gerda Via,Manuelaside,NJ,82249,USA,1,99738488,1,25.55,USD
4693,469350381437,3A9DZCAT5,DDC,8D83,CREATED,43481162,6371,Eddie,Trantow,84156 Cleora Alley,Kareemmouth,MT,37881,USA,1,62762474,9,25.49,USD
4694,469482078595,WD2CXAV69,01C,84E8,CREATED,97978609,573B,Felicita,Halvorson,4278 Floyd Forest,Beermouth,WV,96541-1139,USA,1,87716966,1,40.76,USD
4695,469539419704,WBTNP9SV5,C80,02CA,CREATED,28343882,E8AD,Jamir,Powlowski,8841 Karen Crescent,Cormierton,MA,95002-8439,USA,1,57519064,5,38.06,USD
4696,469618890913,3A9C4DYJ3,261,534C,CREATED,73573651,CB01,Dorothy,Ullrich,6789 Schoen Village,Lake Kamrenland,IN,53367-9683,USA,1,57539764,3,46.31,USD
4697,469772315015,SU9NZ54HX,49C,690E,CREATED,32040757,2B6A,Lue,Cremin,63462 Jammie Trace,Quinnstad,ID,88300-1426,USA,1,49645551,5,79.59,USD
4698,469897530022,5FS1DKW33,B02,D6E4,CREATED,25462723,A9A5,Waldo,McClure,8121 Chester Union,North Gonzaloland,IA,72924,USA,1,80854417,6,47.35,USD
4699,469944432844,WD3EC8WY4,B59,2193,CREATED,57130711,40D8,Florian,Gleason,28318 Lakin Hill,West Deshaun,CO,75276-0680,USA,1,92951382,4,22.42,USD
4700,470089837364,SXMM01XU6,09E,577C,CREATED,55926463,594E,Adaline,Mitchell,367 Lucinda Wells,East Trevamouth,AK,26107-4372,USA,1,38508991,5,76.11,USD
4701,470187122475,1F103TJ53,2E0,A547,CREATED,69286894,D827,Sidney,Ryan,86846 Maureen Keys,Lake Ginoland,NV,59951,USA,1,27357653,7,48.62,USD
4702,470274344059,SAR2VP9Z0,84B,92D6,CREATED,20631561,AA94,Donny,McCullough,66118 Mosciski Mountains,Kihntown,DE,30830-4377,USA,1,96795700,3,87.07,USD
4703,470390392272,LLDE68KKX,30E,B3BE,CREATED,66495865,0652,Esperanza,Bergstrom,947 Schaden Passage,New Elijah,TN,77941-7592,USA,1,65528482,6,63.37,USD
4704,470470195850,WBW1NMHG3,D54,3EA7,CREATED,62406476,5A15,Hanna,Gorczany,5858 Corkery Fort,Wilkinsonburgh,NV,33992-6193,USA,1,44988745,9,81.04,USD
4705,470568790538,MB4R9C389,DD1,1CA1,CREATED,90935647,9CEA,Rachel,Swaniawski,1761 Elenora Branch,Goodwinberg,MD,82395,USA,1,16725673,1,58.01,USD
4706,470675859068,9BEWWPJ44,A90,CB6E,CREATED,41501387,E439,Estella,Zemlak,694 Sydni Avenue,Port Krystinashire,CT,62315,USA,1,35854723,4,40.35,USD
4707,470741225663,RF34ELAR5,2C5,2567,CREATED,60601354,11A2,Broderick,Lind,635 Schiller Vista,West Brooklynberg,MA,80717,USA,1,88601472,8,38.89,USD
4708,470844729483,1A9SAX66X,A4C,025A,CREATED,99419680,EE47,Shanna,Bruen,69716 O'Kon Row,Chasityside,CT,99544-2766,USA,1,55461350,4,57.96,USD
4709,470918932907,1F1DAKFH8,52C,939C,CREATED,36254755,68EA,Elyse,Hessel,63514 Powlowski Prairie,Bernardborough,IA,25721-5010,USA,1,35951047,5,26.18,USD
4710,471019644366,1A9CEZ9R5,704,5990,CREATED,33995920,666A,Everett,Sanford,42353 Gerhold Creek,Tiannabury,OR,18427-7125,USA,1,49112698,3,48.06,USD
4711,471173619379,SARJCG5R3,ED8,0D96,CREATED,29095106,ED5C,Hermina,Johnston,188 Daisy Burg,East Loyce,SC,23886,USA,1,19067699,5,12.85,USD
4712,471227972238,WD2URC0ZX,520,ACD2,CREATED,94981791,D1B3,Alice,Ortiz,7407 Bernard Ferry,Lake Aron,GA,10765-0380,USA,1,13189477,6,37.66,USD
4713,471384490355,1A9X9MXU6,A1C,4719,CREATED,71743866,0120,Daisy,Brown,728 Hermiston Views,Ornview,AK,36062-2808,USA,1,17798953,9,45.04,USD
4714,471448000904,RF4J19TVX,5B5,3257,CREATED,44416565,97CB,Maud,Witting,9118 Emerald Radial,Smithbury,NJ,18853-8857,USA,1,50726896,8,31.14,USD
4715,471553415670,SAL0ZBSS5,53B,9164,CREATED,82052699,E759,Lennie,Aufderhar,75173 Hoppe Skyway,Lake Tiannatown,MD,51014-9772,USA,1,77087322,3,73.89,USD
4716,471629584050,WD38RUGJ2,91B,E3AC,CREATED,82833494,30C5,Kasandra,Schuppe,64778 Nelle Highway,Franeckihaven,WI,49219-7239,USA,1,53132062,1,96.94,USD
4717,471769880174,RFW9C3AU8,B73,B6ED,CREATED,15633055,B172,Christa,Jenkins,13677 Collins Fall,Carabury,WV,47329-3361,USA,1,15452585,10,61.05,USD
4718,471841957572,1F1V1HWF3,A23,7E10,CREATED,18620177,2C57,Phoebe,Gorczany,216 Maryse Alley,Strosinmouth,CO,80169,USA,1,89972983,4,82.69,USD
4719,471989859438,1B6TM79J6,183,B928,CREATED,25811254,764A,Roselyn,Orn,8141 Schaden Row,McKenziemouth,WV,44727-0562,USA,1,86709215,8,39.77,USD
4720,472041545271,TRCL402S3,062,E8D0,CREATED,39541943,917E,Paula,Hirthe,18119 Bogisich Extension,Lake Gordon,AK,47199-6568,USA,1,34043744,6,41.28,USD
4721,472112348739,SUA9V5B37,95C,5377,CREATED,78497843,85C6,Delia,Rice,3859 Laurel Trace,Considineville,WI,35348-2862,USA,1,10840481,10,70.05,USD
4722,472229181331,1C90U6TU0,A17,756E,CREATED,13890354,B265,Gudrun,D'Amore,75474 Muller Cliff,Aylinchester,OR,74954-0935,USA,1,95393230,6,15.09,USD
4723,472377580829,SU9DPCWG2,408,3A2A,CREATED,49803071,73C0,Geraldine,Legros,8495 Hegmann Mountain,Rohanbury,MN,79617,USA,1,10296296,1,77.35,USD
4724,472488995313,TRCYBRFV1,A38,0A15,CREATED,72976260,AE2C,Kadin,Bode,15964 Kuhlman Mall,North Unique,IL,65086-5056,USA,1,92333508,3,20.94,USD
4725,472599869924,1F865XRX9,EDC,3927,CREATED,67960274,9949,Eladio,Jones,2750 Lisa Coves,Kozeyberg,TX,61182,USA,1,55277651,3,69.61,USD
4726,472685790769,W09SCTDP9,5B1,32BC,CREATED,76121743,7B79,Rae,Hessel,6707 Mauricio Fork,North Aubreyshire,CT,49874-6122,USA,1,95397208,9,32.53,USD
4727,472786533026,XF9MS75T0,421,53AA,CREATED,44577079,8E57,Ned,Bahringer,319 Veum Overpass,Stokesmouth,AK,12699,USA,1,55807804,2,89.44,USD
4728,472814061606,TRCR3CKG0,226,19E1,CREATED,56396909,4D62,Derek,Batz,7063 Thiel Parkways,Juddmouth,TN,77273,USA,1,13724604,2,81.64,USD
4729,472962032157,RF5Z98SU6,321,2287,CREATED,65014538,22E1,Chesley,Senger,111 Kozey Meadow,South Fermin,IN,72698-2466,USA,1,86081111,6,34.71,USD
4730,473054249844,RF3KWLB37,BCC,0995,CREATED,19798397,EE83,Rashawn,DuBuque,940 Marlen Unions,East Wendy,WI,58076-4083,USA,1,84233139,3,29.33,USD
4731,473199719945,WBS803AB0,256,E9A7,CREATED,22085606,D967,Joy,Connelly,653 Amya Dam,West Barton,LA,72998-5876,USA,1,74237475,3,78.49,USD
4732,473217624727,J817ZC2F4,817,D74D,CREATED,32200680,84E3,Halle,Mertz,1138 Bartell Lodge,South Emmanuelle,AL,82168-0979,USA,1,30704987,2,34.97,USD
4733,473319341035,RF47F72C2,1C0,ABCB,CREATED,41426622,B6A0,Letha,Mante,5556 Bernhard Square,Tamiafort,TX,22132,USA,1,78120383,10,89.79,USD
4734,473439497235,3A9XRCXYX,987,E00C,CREATED,77769567,7A60,Tyreek,Rippin,4084 Legros Isle,New Albertha,NM,95131-1025,USA,1,94673166,7,82.44,USD
4735,473595786238,8C9XG1YU2,702,E536,CREATED,62203618,DE8B,Cicero,Schimmel,8319 Reilly Expressway,Michaleshire,TX,62665-9897,USA,1,67462202,3,21.92,USD
4736,473615673389,4RATVNUF1,BEE,2CD1,CREATED,47310406,BAC0,Madonna,O'Conner,850 Andres Spring,North Jasen,NE,48218,USA,1,29700514,9,96.43,USD
4737,473756030614,WBTNWRYD7,681,AC52,CREATED,53100906,4C57,Chelsea,Hettinger,402 Guy Vista,East Bernardo,AZ,34101,USA,1,62738032,9,73.96,USD
4738,473858691083,WBWMM73N8,194,C386,CREATED,89045358,469A,Freddie,Jakubowski,88991 Willms Haven,Opheliafurt,IL,51245-3508,USA,1,86930631,1,87.52,USD
4739,473958049844,L1CGKERC0,5B0,0778,CREATED,58388389,16A4,Sister,Prohaska,594 Waelchi Trail,Benjaminmouth,TN,75138,USA,1,56981141,9,65.87,USD
4740,474082135006,LLD1YKN65,419,84CC,CREATED,27962252,1D35,Lexi,Torphy,91752 Lebsack Junction,East Beverly,TX,86633-0784,USA,1,24185711,2,77.06,USD
4741,474135889995,VF5KDZ7H3,41C,D521,CREATED,28248517,4670,Kiley,Gerhold,8062 Koch Pass,Schusterburgh,AL,94829-9518,USA,1,45509674,3,53.54,USD
4742,474269976059,KPH69Z6N1,9A7,8D93,CREATED,27583137,D091,Cecelia,Larson,75353 Greenfelder Locks,South Chyna,AK,66302,USA,1,65680291,3,45.32,USD
4743,474365001169,SAL4NKS38,E13,6E42,CREATED,43886328,3244,Eliezer,McLaughlin,385 Eddie Street,Bradtketon,WI,85011,USA,1,83741708,1,21.83,USD
4744,474480428162,WBT2W5HWX,E79,0312,CREATED,18363043,683B,Adonis,Anderson,146 Ferry Station,Port Milfordshire,NE,30007-2811,USA,1,96012469,2,93.18,USD
4745,474558991769,TAM58WH46,DE7,CB4D,CREATED,22810606,9627,Nash,Cummerata,9870 Geoffrey Islands,Chaseside,NE,12452-9761,USA,1,26715444,9,12.12,USD
4746,474671365665,SALKFTYSX,13C,DC0A,CREATED,15475258,46EC,Austen,Murphy,74902 Maud Place,Danielland,OR,94310,USA,1,70689688,7,98.41,USD
4747,474742270394,DLAX04H10,7A0,1091,CREATED,39096211,9C1D,Ethel,Schinner,5670 Koepp Drive,Alexannestad,OH,81710-3267,USA,1,51664219,1,74.75,USD
4748,474834693257,SALGGLC45,8DA,D8EA,CREATED,74531473,7C22,Richie,Cummings,258 Skiles Prairie,Ollieport,UT,86256-9205,USA,1,82057036,3,65.62,USD
4749,474957343955,WBTMC4ND9,91A,10B8,CREATED,74769605,CC2E,Percy,Nolan,23363 Buckridge Court,Ronaldoborough,DE,84817-7412,USA,1,51231176,5,69.14,USD
4750,475096726763,SUATYRUU5,0C0,8AC0,CREATED,82391573,758D,Mekhi,Turcotte,631 Kathlyn Groves,Streichside,VT,35873-7616,USA,1,23230814,5,93.94,USD
4751,475156469246,1C9JCUV88,505,EAB2,CREATED,70046203,C7E1,Rubye,Gutmann,343 Rogahn Tunnel,Abernathyville,KY,35138-6761,USA,1,11777400,9,47.93,USD
4752,475291252472,XF9EW3GL0,2E9,1238,CREATED,44482008,E745,Dorothea,Bernhard,32810 Flatley Heights,New Zorachester,MO,88821,USA,1,59191138,3,49.08,USD
4753,475350791217,SAJ3TC0K0,915,95E2,CREATED,79457672,56BC,Enos,Pagac,45853 Koch Club,Grantchester,WA,20188-0179,USA,1,24563286,2,93.03,USD
4754,475425495550,15EPM090X,AB4,21DB,CREATED,61197568,E01A,Dallin,Langworth,2688 Kirlin River,Swaniawskibury,VT,80177,USA,1,81178915,2,42.51,USD
4755,475599110841,W099CFVHX,1EE,ACEB,CREATED,62101699,E6B3,Claudine,Dickens,3380 Gislason Falls,Hintzhaven,OR,93697-7409,USA,1,10409756,5,14.48,USD
4756,475643192534,TRCLJMUV7,A85,B49D,CREATED,69430836,B606,Matt,Ratke,676 Deckow Motorway,South Mallieberg,UT,63353,USA,1,20908105,6,34.23,USD
4757,475788938347,SAJGX1V01,DB9,05BE,CREATED,41900338,D80A,Will,Littel,68305 Durgan Expressway,South Gunnerborough,UT,43811-2810,USA,1,38962212,3,28.11,USD
4758,475830784939,9BESVBRV3,ACB,91A1,CREATED,56221639,2D2C,Carolanne,Hickle,41360 Stoltenberg Stravenue,Kemmermouth,GA,47509,USA,1,94154314,5,25.02,USD
4759,475981319383,1C9YBA3P6,B53,52B3,CREATED,55279433,5386,Eileen,Rogahn,973 Justen Summit,Thielmouth,MD,26197-2035,USA,1,40718762,10,54.94,USD
4760,476030062890,1F1PEECA2,389,73B4,CREATED,44496458,E4BD,Eddie,Hessel,29600 Sauer Lodge,Rosaliaview,ND,82159-4193,USA,1,17336717,5,75.97,USD
4761,476131175013,SAL1B4NMX,E37,0E06,CREATED,80826061,B44D,Art,Hickle,53993 Nader Ridge,North Carlimouth,KS,37386,USA,1,48020776,1,69.28,USD
4762,476288454163,15EBM4N40,BE3,69E2,CREATED,80181399,00D6,Clovis,Becker,9290 Sawayn Cliffs,South Elvie,MO,19698,USA,1,18525232,10,55.86,USD
4763,476324857353,WD2YSH8N0,078,9157,CREATED,31842605,D6EA,Trace,Fisher,793 Juvenal Overpass,East Annamaehaven,NE,71523-7307,USA,1,43110098,7,57.55,USD
4764,476495233991,DLALZA7B6,05A,E9DA,CREATED,32247446,CD9C,Sandy,Funk,79000 Kovacek Shores,Port Nicholaushaven,KS,80723,USA,1,50800910,4,29.33,USD
4765,476568595615,DLA3NNWR7,D70,2DAD,CREATED,60837774,33B1,Keanu,Lakin,29933 Schiller Spurs,Romanshire,MI,35306,USA,1,18674318,8,80.28,USD
4766,476690585787,XF9RKCYG5,D5B,111B,CREATED,41314324,5ACD,Laila,Roob,2056 Wehner Forest,East Karelle,VA,34788,USA,1,47298476,3,37.46,USD
4767,476755947844,KPHDS9436,B54,69C1,CREATED,63174679,BD6E,Tyree,Lowe,43851 Amos Gateway,Howellbury,LA,47178,USA,1,15180482,3,85.51,USD
4768,476820278166,SXMYAE7K5,41B,BA88,CREATED,27961933,3B5B,Jany,Prohaska,3269 Darius Pines,Lake Kathrynland,ND,12924,USA,1,74737188,4,39.59,USD
4769,476924392905,W09U46XX5,684,37B4,CREATED,28064194,2199,Lottie,Weber,838 Nayeli Junctions,Port Jamel,NH,81718-0842,USA,1,27359931,7,87.75,USD
4770,477082967662,WD3DMVXK1,608,1AE4,CREATED,36221840,D6B1,Tyree,Russel,958 Mertz Mall,Norbertchester,DE,87079-1690,USA,1,86631278,8,10.27,USD
4771,477183991678,1B9CCGLZ9,B90,9C94,CREATED,48938409,85AA,Danial,Borer,23416 Ilene Lock,Port Trudiemouth,WV,78128-3895,USA,1,97291428,5,63.23,USD
4772,477253915735,KPLKCC9N9,D7B,1CB6,CREATED,70268696,372A,Cordelia,Bailey,790 Wintheiser Mill,South Madalineshire,CO,31045,USA,1,47435919,4,42.44,USD
4773,477395632588,WD3099626,29D,C57C,CREATED,70353324,B894,Carolina,Fay,22671 Libby Divide,Port Howard,KY,87847,USA,1,94622185,1,37.27,USD
4774,477492595740,SXM8KMDA5,D6C,BCA5,CREATED,44051317,69E8,Keanu,Bradtke,271 Doyle Cliffs,East Katherine,MN,84477,USA,1,74112693,6,67.92,USD
4775,477564751799,SALKK0D27,6D1,BE00,CREATED,50705255,CAB2,Abdul,Paucek,46714 Chase Field,New Samanthaport,OK,87511,USA,1,71417528,10,65.49,USD
4776,477649990727,5FSXZ6582,BE5,5E27,CREATED,58363719,0CD1,Sage,Farrell,1501 Kale Village,Kalliemouth,AK,41742,USA,1,79478284,9,13.96,USD
4777,477750578277,SAJKVDZ76,B12,3C0E,CREATED,69236231,1771,Eloy,Kub,577 Gleason Junctions,Garryport,ID,20327-0255,USA,1,88893298,3,80.59,USD
4778,477841583655,WBSB8FNB0,EA2,5AE6,CREATED,20843648,DCAB,Dominic,Padberg,59907 Bednar Drive,New Victoria,CO,39500-1264,USA,1,28051757,2,88.69,USD
4779,477927121648,RF3XPJWA2,C31,1C8D,CREATED,22133162,0BB6,Danny,Stehr,781 Cody Isle,Murlchester,OK,99560,USA,1,57615037,8,91.87,USD
4780,478033600912,RF5WUG2S5,1C5,428B,CREATED,19111388,3BE4,Stevie,Ruecker,98283 Jennie Corners,West Melisa,ME,15376-0160,USA,1,55564652,4,75.22,USD
4781,478124842135,SUASNKFZX,1D8,8CC7,CREATED,69853019,D51A,Liana,Jenkins,503 Haag Prairie,Walshland,HI,26369-4241,USA,1,13967238,4,45.85,USD
4782,478269825358,RFWHWKLA3,49E,0219,CREATED,15086573,A376,Sigmund,Olson,691 Reichel Isle,South Peggie,MO,58166,USA,1,10345192,4,22.45,USD
4783,478391381294,LLDEP0TL7,48A,A91A,CREATED,14772207,A2EA,Chelsie,Keebler,82754 Orie Hill,Boehmbury,NY,95115-8753,USA,1,46372421,8,12.66,USD
4784,478498753750,RFWECJGPX,090,CB14,CREATED,84957992,B0DC,Kathlyn,Anderson,99901 Lindgren Ford,South Coy,VT,69599-8092,USA,1,31177850,8,54.58,USD
4785,478541847163,3R9AL5ZZ8,AB0,4C85,CREATED,39649275,0B7C,Beau,Beatty,3122 Champlin Forges,Gerholdside,TX,67938-8576,USA,1,18161902,10,37.78,USD
4786,478610664469,SUANP4YM8,3E3,B33D,CREATED,90753324,1BC4,Earline,O'Keefe,72512 Nadia Branch,Port Bobbyside,SD,61782-9732,USA,1,99238448,5,90.07,USD
4787,478787308067,WBTB5R6L3,A84,2979,CREATED,59678698,8A1B,Kara,Fay,210 Parisian Meadows,Torphyhaven,NJ,15003-2787,USA,1,88996834,6,95.83,USD
4788,478892913928,1B6MW0UR0,E7A,B15D,CREATED,94569426,E0A4,Eden,McDermott,613 Rowe Village,Lake Gino,RI,47230,USA,1,92403957,8,89.91,USD
4789,478961293663,VF4L0GWB2,E65,82E3,CREATED,47415008,8B5D,Kira,Raynor,4923 Elian Ridges,North Lindsey,SC,58307,USA,1,60031501,2,43.25,USD
4790,479015283270,WBSBGD644,416,8CC9,CREATED,45022967,21D4,Annetta,Rogahn,727 Edgar Skyway,Lake Gerdamouth,KY,99549-0866,USA,1,51447349,8,44.52,USD
4791,479120826450,4RAR951X6,778,04CD,CREATED,16822412,4C3D,Gayle,Ziemann,56135 Haleigh Shore,South Madisenberg,AR,32881-1112,USA,1,86290104,6,58.22,USD
4792,479214145434,1G8LJ7R59,6DB,B074,CREATED,12428948,96DC,Courtney,Bartoletti,64555 Lang Hollow,New Hector,KY,56798,USA,1,38535147,10,80.23,USD
4793,479368319616,KPH9VXBZ4,EA8,E3ED,CREATED,87073162,E038,Braden,Tillman,582 Ella Pass,Henriborough,ME,32250-4235,USA,1,62502447,9,18.56,USD
4794,479485667406,RFW0GLJK3,082,02A2,CREATED,53477284,89DE,Vickie,Barrows,60315 Kristian Islands,North Kaliland,ID,47255,USA,1,89991253,4,73.15,USD
4795,479525234320,WD276RT33,D83,46EC,CREATED,12709620,841E,Fabian,Welch,1351 Francis Tunnel,Meghanburgh,SC,63061-5341,USA,1,52589675,6,42.66,USD
